0.7,94.2063,142.814,256.201,109.934,108.9710,147.675,139.835,280.0147,221.20,113.592,168.077,287.3797,199.4922,85.3698,265.9526,190.1375,160.358,233.0042,124.9274,1.613690,72.0942,297.8811,14.94700,69.516,277.752,280.573,60.2056,31.2523,251.3729,188.521,221.7978,152.7035,48.874,7.69780,68.6915,41.62050,112.679,171.4463,27.34203,17.50971,224.545,76.1171,47.5748,146.7784,83.4186,130.134,53.2942,18.9080,291.812,10.98434,287.8221,269.169,35.74242,62.6881,117.0970,227.576,149.2911,257.931,235.6609,264.105,257.576,109.6422,257.312,265.599,272.672,61.5480,237.499,27.2434,82.4677,151.3620,24.89972,249.8543,167.5434,153.1852,167.6037,282.525,129.0520,108.0241,84.4561,133.9931,99.2789,44.9473,100.1195,30.73228,175.575,183.8672,176.2712,220.4380,130.6295,0.1970088,133.9695,134.7368,24.32242,156.4764,123.6549,250.246,110.9120,248.1169,144.4768,206.5049,263.209,280.846,48.0667,6.75683,50.26142,53.74055,143.607,15.10184,65.5086,132.7607,98.7694,42.98387,99.9063,36.93208,63.0000,158.6185,114.851,83.4004,35.412,0.1296974,183.6680,254.864,21.14530,76.4160,255.9609,101.9149,137.1505,137.2414,249.3980,243.3,228.5242,255.1169,99.7803,277.3183,8.940,109.9051,258.661,290.5082,43.6379,25.7189,250.0726,253.7535,177.329,120.4503,278.660,127.338,244.503,121.6247,231.3720,129.3980,174.8756,3.654774,8.20804,222.5612,179.89,298.157,293.417,249.4151,152.7417,244.4977,270.669,172.6128,46.56993,56.10546,267.9959,147.7042,50.5766,260.3331,89.4839,84.3103,290.9038,70.6367,229.1373,94.1130,60.3899,225.158,0.2039163,52.88034,250.073,257.445,174.6850,120.2492,94.0975,37.8130,33.6921,237.7982,149.9583,214.4922,26.04861,31.66576,74.0999,87.6649,294.1295,65.7579,43.436,258.3524,244.6204,48.2713,217.1640,171.0320
0.8,96.9915,141.7002,253.2514,110.4806,106.9874,149.9258,142.3140,281.7051,218.7833,111.8264,170.0756,289.617,196.5539,85.9751,268.60,191.537,159.2351,230.2223,124.9642,-1.386084,72.0942,297.8811,14.80647,66.5196,275.7556,282.8131,57.6961,32.8963,251.9243,185.572,218.801,152.5575,47.91512,4.855182,65.7100,41.2877,115.3127,172.8838,30.33919,17.3792,226.6714,78.23,44.65882,146.0736,80.6369,131.2576,50.3624,18.2718,294.8125,11.01806,285.316,267.519,32.90711,61.70781,114.4297,226.2035,146.2911,257.9403,235.4485,261.113,260.345,108.4875,255.2381,263.4323,270.284,63.3647,235.5341,24.9769,80.952,153.9511,26.0810,247.0967,165.5102,150.9793,165.717,280.192,128.2973,105.1206,85.3074,131.1164,97.947,42.25881,100.0248,27.73377,177.324,181.4301,175.1420,217.6586,130.6295,0.1970088,132.9746,137.567,23.5244,159.368,126.2311,248.7087,113.8672,248.633,143.9609,203.5496,265.540,282.735,50.96875,7.51747,53.21849,53.23486,141.2350,16.93774,62.7295,133.8904,99.3948,45.9179,99.4745,33.9633,65.8756,159.4734,116.6450,85.8051,35.412,0.1296974,184.0719,257.837,18.36486,75.2894,252.9836,101.5467,136.4096,134.3344,246.7705,244.8432,231.3818,254.2037,101.0931,280.0158,10.6347,107.4295,256.615,292.7020,46.4749,26.69445,247.140,254.3872,179.7447,122.2301,276.5759,129.496,245.8673,124.2966,233.459,131.5525,174.324,6.60373,8.71438,219.6042,179.89,298.157,296.1832,248.2532,151.7704,247.3361,268.4847,174.6682,47.8750,53.4042,265.1001,146.920,48.0735,261.986,87.573,81.9974,288.4176,68.9577,232.017,93.2747,60.2980,228.157,0.2039163,52.88034,248.506,260.003,176.50,122.6318,94.9780,34.9451,31.80230,240.1281,150.0851,217.489,23.38995,30.27597,71.1388,88.1464,293.7177,62.78634,46.4314,258.524,246.597,50.5276,215.122,173.23
0.9,97.3631,138.723,252.1465,113.2697,109.9583,149.5089,145.183,280.829,221.425,113.2482,169.7439,292.599,196.5482,88.9751,267.644,194.3791,162.209,230.6147,124.9642,-1.386084,72.0942,297.8811,11.87652,65.8751,273.323,281.0,59.1311,30.26183,254.923,185.6542,216.0680,153.7940,50.85294,5.46280,68.710,41.2817,115.3923,175.8828,29.5455,14.48612,225.7996,81.1041,42.0218,147.5042,79.0974,128.6827,51.0716,15.3568,292.3321,9.33057,288.302,267.224,32.9068,64.7078,117.0232,224.6958,143.292,258.026,233.80,258.6030,262.6663,106.5868,256.8853,265.939,268.2833,65.59,237.6070,27.1455,82.36,156.595,28.61230,248.7068,162.5295,150.6399,165.532,277.198,130.6204,107.0189,87.9788,129.751,94.9575,42.0181,102.7483,28.9919,179.4520,183.545,177.684,216.065,130.6295,0.1970088,133.436,134.602,26.3940,160.2429,127.5949,246.0366,115.6233,251.0661,143.396,200.6031,265.649,279.7370,49.8650,10.30708,51.3462,55.5789,143.5077,18.89599,64.9143,131.834,100.2825,43.0523,98.1236,31.2847,65.8351,162.4731,114.8940,88.2411,35.412,0.1296974,182.482,260.3817,15.88945,76.9842,255.231,99.5599,138.5044,132.186,246.6514,247.8408,229.4879,256.530,98.1390,280.538,13.21571,105.900,256.595,289.7021,44.6625,24.30377,244.1691,253.9727,181.4506,124.6979,277.0898,126.540,247.4599,121.7,233.6131,134.5486,172.266,4.42060,11.60728,218.809,179.89,298.157,298.145,245.9841,150.5391,244.6004,265.873,173.1916,46.68984,50.6483,262.145,147.4378,50.302,259.978,84.70,82.87,290.3814,71.2256,232.9004,90.4075,60.14011,231.153,0.2039163,52.88034,246.7970,257.538,179.0599,124.2091,93.4897,37.54992,29.66227,238.0256,147.1454,218.0881,23.4044,27.27601,69.6319,85.5523,294.647,59.934,48.8444,256.7416,249.1553,48.96005,212.457,174.6083
1.0,96.4466,135.8667,250.2460,115.5909,109.8491,146.5109,146.56,283.49,223.0202,115.7890,171.612,290.2522,193.7083,88.0081,264.644,194.3940,159.3852,229.6027,124.9642,-1.386084,72.0942,297.8811,11.27878,62.9353,271.0676,279.079,62.0042,31.1254,252.4430,187.3420,218.9794,153.070,53.8489,5.30881,70.8118,43.4224,116.0111,172.9473,31.32172,16.9037,227.7830,78.8533,40.1880,149.878,78.3843,131.5967,53.63110,13.79197,289.3547,8.96344,290.747,265.4864,33.4805,61.7631,114.9163,226.8314,140.5726,256.760,235.557,261.038,264.513,104.2229,254.7060,268.0014,265.93,67.4702,240.4551,26.20313,82.443,159.5950,29.41757,245.8169,165.4295,151.407,166.7622,279.9346,133.5255,106.2706,90.4115,131.5068,97.67,43.29134,105.1114,30.8400,182.4179,183.0943,178.34,218.9916,130.6295,0.1970088,135.0942,132.1022,25.63227,157.3412,127.6235,243.0368,115.0850,248.1148,145.4356,198.4027,262.914,280.9700,47.7445,8.1850,50.43706,52.7200,141.401,16.75938,63.66906,129.105,97.4945,44.1599,101.0434,30.59597,67.2421,165.1227,117.7509,87.3254,35.412,0.1296974,180.6224,262.7353,15.87685,73.9842,252.308,98.8847,139.7610,129.4627,248.7998,245.7469,232.1523,255.151,95.2034,279.91,13.0497,102.9048,253.802,288.6077,44.5866,27.3028,245.500,256.661,179.9535,127.2976,277.386,123.5554,245.3717,119.6004,232.637,137.385,173.3641,1.628454,14.40204,219.9004,179.89,298.157,298.145,245.9841,153.4632,243.9300,263.863,175.4191,45.06177,53.1681,259.240,146.6886,52.343,262.177,82.796,80.5629,288.553,73.6046,229.9018,90.4975,57.825,233.0620,0.2039163,52.88034,248.0917,260.2444,179.6762,127.1451,94.0014,40.5059,30.2621,235.0862,150.1293,218.3980,21.8529,29.84367,70.4381,82.6627,292.614,62.1402,51.8443,256.757,246.5921,50.51897,213.490,171.7918
1.1,93.5681,136.7118,247.5939,114.1887,106.8503,146.597,149.0719,281.8527,222.8074,112.7965,169.231,288.426,190.7270,87.6740,267.555,193.6692,161.077,227.1253,124.9642,-1.386084,72.0942,297.8811,14.25381,62.54,271.9508,281.9463,61.825,34.1200,254.104,184.844,216.067,153.7917,51.12495,4.05198,72.9430,45.5338,117.5368,175.530,28.53147,15.80174,228.7132,76.0011,37.3028,149.0566,79.4069,128.776,54.53247,10.93058,291.6768,7.06405,290.568,268.481,34.4770,58.9335,117.8014,226.0090,139.2984,259.476,237.1574,258.50,265.2569,101.3165,256.8721,270.07,268.9114,67.0724,242.252,23.80129,83.4567,156.7715,26.4906,245.159,164.9029,148.4543,167.9695,282.6809,132.7708,103.3671,91.2539,134.3861,98.6945,46.1124,107.8357,29.58393,182.853,186.062,178.296,221.9912,130.6295,0.1970088,137.9173,133.1171,28.4535,158.3612,130.2685,244.4522,115.6414,245.1668,144.5258,201.2614,264.339,283.6097,47.3412,5.21223,51.253,49.8333,142.7465,19.4411,61.02463,130.5218,100.4452,43.6185,98.4720,32.141,69.8273,166.6449,115.6071,89.4240,35.412,0.1296974,183.5120,261.928,18.04097,76.0619,255.0133,97.5874,138.8942,132.334,247.9020,248.609,230.9600,257.90,93.2129,277.675,15.45349,101.1098,251.0803,287.3462,45.2813,24.38434,248.1508,255.2561,182.8859,126.6643,279.129,121.1142,248.2145,120.5588,235.586,136.8372,173.9105,-1.321380,17.36728,219.4449,179.89,298.157,298.145,245.9841,151.2565,241.8976,262.822,178.2326,43.7793,55.8801,260.357,143.9045,49.65138,263.501,85.0288,82.5673,287.462,70.8099,231.9625,92.677,56.09115,230.6143,0.2039163,52.88034,249.2613,263.0070,182.5890,126.4269,93.5956,37.5335,33.2609,234.999,151.7147,215.851,24.67934,28.83793,73.2800,81.7015,290.0099,63.6285,49.16124,255.415,249.5761,50.82834,215.9402,173.5236
1.2,96.4574,135.90,245.0818,112.5487,108.6114,149.0260,149.992,284.707,225.611,111.7293,172.214,288.747,192.1212,85.0177,270.3207,194.8319,158.4257,228.5289,124.9642,-1.386084,72.0942,297.8811,11.50906,63.7600,271.168,284.8425,64.597,32.97363,256.683,186.3774,215.066,156.6199,53.95504,3.05670,75.5461,44.0426,116.8451,178.4495,31.23010,14.49126,227.5483,78.7657,38.2865,146.2224,82.1349,130.0248,56.793,8.95885,293.920,9.05602,288.596,270.7418,35.5324,61.7417,116.7056,228.8018,136.3413,259.9820,238.112,255.6571,264.128,104.096,259.418,268.4905,270.7051,69.4771,242.3242,20.802,82.000,159.3,23.79780,246.4814,167.7850,149.287,166.0653,284.9991,135.5807,102.3161,94.22,134.781,101.049,44.2539,107.6505,26.5896,185.6355,187.1852,178.5466,224.9807,130.6295,0.1970088,139.5785,135.6152,28.6488,155.3675,127.7684,242.794,114.8499,248.0606,143.85,198.338,267.013,284.971,44.8581,3.52869,53.1500,47.5086,144.0027,16.716,60.35989,133.4472,98.9349,46.2105,101.4530,31.80354,71.7572,168.9417,112.6116,89.5890,35.412,0.1296974,184.0244,264.884,15.0670,76.4567,252.2079,98.6502,137.0185,129.9934,250.1120,246.5806,233.8581,257.129,91.2266,275.427,17.702,99.1238,252.5377,284.723,42.8651,22.606,245.7293,257.0271,179.89,126.411,276.466,122.4956,251.1668,120.0260,233.9417,134.328,173.9105,-1.321380,17.35602,222.4449,179.89,298.157,298.145,245.9841,150.1685,239.1019,260.1126,179.5197,41.10292,57.235,259.326,146.721,48.40719,260.7717,86.7571,85.0194,284.8700,72.3190,234.5908,94.124,56.36290,227.6267,0.2039163,52.88034,246.8606,264.806,185.1563,124.8749,90.8280,38.6913,35.9126,236.4023,149.4508,217.819,27.64641,29.28123,74.586,84.4021,293.007,63.7471,51.45529,257.3488,247.1056,52.5302,215.6445,170.5382
1.3,98.7646,137.8217,242.1910,113.3509,111.5257,148.3141,152.350,286.563,223.0814,113.3418,172.6178,291.720,193.352,82.2820,270.960,191.900,157.2223,231.2769,124.9642,-1.386084,72.0942,297.8811,13.88569,65.5907,274.101,285.471,63.7701,30.09010,257.207,183.423,217.9597,157.4141,54.2911,6.03781,74.4316,46.82797,114.304,180.044,28.9187,16.40374,227.9367,81.7405,35.708,147.7564,79.2162,130.718,57.5760,6.06272,293.7313,12.05007,291.184,269.2237,32.5331,61.80593,119.6922,229.0850,137.5405,262.731,236.6734,258.2893,261.320,103.0421,262.333,267.7816,269.4883,72.2193,242.5977,17.8146,79.3183,160.738,20.80669,246.712,169.5084,151.7425,166.6078,287.9496,135.0200,105.2633,96.6404,136.564,99.4467,46.7898,110.5192,27.4677,184.770,184.312,177.967,227.924,130.6295,0.1970088,138.1240,132.991,31.55525,154.624,124.8761,241.997,117.4836,246.624,143.997,195.3419,266.1355,287.839,41.9016,3.0197,51.0029,49.60378,142.462,19.29100,63.12086,134.620,101.691,45.0268,100.4245,28.9853,71.84,165.9431,115.0524,87.844,35.412,0.1296974,185.6300,262.3505,16.73002,73.959,249.8632,100.5217,135.8238,132.7453,247.909,244.5440,234.1463,260.1154,93.1796,277.7043,15.50026,101.1616,249.5377,284.737,41.3369,25.1878,248.7140,257.330,178.3532,123.8391,278.4307,120.2278,254.0554,119.2160,232.1766,136.754,173.9105,-1.321380,16.78941,225.3909,179.89,298.157,298.145,245.9841,152.8995,237.86,258.575,176.943,38.1048,57.1271,261.367,144.522,48.9005,263.7308,87.7516,82.189,282.03,73.3103,234.3199,91.1364,58.6173,225.647,0.2039163,52.88034,248.4479,262.26,186.0071,121.9981,88.2409,37.17259,33.2945,234.93,152.2607,218.870,30.45816,30.32720,77.3082,85.6638,294.9496,66.0338,52.28536,260.2317,250.0147,51.7970,217.4121,168.114
1.4,95.9255,136.8523,241.4427,116.256,109.9692,145.7495,155.3,286.15,222.4137,116.2666,170.1974,289.9478,191.5014,79.9210,272.0216,194.7070,160.2192,231.1409,124.9642,-1.386084,72.0942,297.8811,16.88547,65.5542,273.672,282.502,65.3531,32.6384,260.127,182.7368,216.1529,155.019,51.7123,4.50488,75.1925,43.9260,111.7642,178.4476,27.35380,13.84425,224.987,82.2886,32.8347,148.6180,81.4560,132.7145,55.0876,4.3870,292.273,9.42801,288.550,270.6595,33.05468,58.8516,119.1670,232.0387,135.559,264.9846,237.8301,255.5212,262.512,105.7951,260.637,270.256,270.8258,74.9047,244.7112,19.94374,76.3566,161.2161,18.42326,244.8903,167.3481,149.6609,166.2990,284.9656,133.73,107.9756,93.9095,135.3229,101.0815,49.3053,111.9585,24.8355,182.8625,186.6279,176.4731,225.3229,130.6295,0.1970088,138.1648,135.9911,34.1750,153.1624,127.8560,241.6505,120.4398,247.1349,146.2740,197.2961,264.478,290.340,40.9952,0.1599566,50.4416,52.55081,139.618,20.24717,62.21581,137.4809,98.8056,44.2070,97.5456,28.1413,69.5560,167.8780,112.0980,88.3659,35.412,0.1296974,188.5213,261.550,14.26549,72.2492,247.0250,101.4937,135.250,129.8005,248.2886,241.568,234.671,263.069,96.171,277.489,16.65705,103.9296,247.699,282.366,44.29781,24.7045,251.7045,257.568,180.6887,121.9561,278.2226,123.2206,255.2748,116.4750,231.3712,133.8642,173.9105,-1.321380,19.60122,226.436,179.89,298.157,298.145,245.9841,153.5199,240.7954,256.9997,174.3905,38.2704,60.12253,258.664,145.8246,48.8789,266.7308,84.9972,83.3779,282.310,70.3227,231.8110,92.7814,61.3029,224.3103,0.2039163,52.88034,251.0396,263.7716,183.502,123.6495,91.1001,38.0808,31.3927,237.2577,154.848,217.3525,28.2765,32.3865,79.8644,84.0934,297.662,64.7521,52.0668,257.239,252.6453,50.3549,216.6498,171.0157
1.5,97.5452,139.3774,238.6323,115.2063,112.7621,144.6542,152.5734,284.9595,224.7932,118.0936,173.1747,289.579,190.5037,77.0918,271.017,197.5341,158.9985,228.4005,124.9642,-1.386084,72.0942,297.8811,19.45168,67.1080,272.958,279.5881,65.2570,35.6369,258.7273,185.3900,216.9035,157.9238,48.7167,4.66767,72.4228,42.7732,112.2876,181.4016,30.34720,14.04321,225.0437,85.2881,30.5891,150.607,82.3668,135.5729,55.43076,7.36738,295.2735,9.45796,285.8667,269.318,35.9877,59.4816,118.9721,229.0450,138.3133,263.795,237.7518,258.5202,259.601,106.5195,261.766,267.4767,271.276,71.9387,247.337,18.49388,77.7302,158.5490,20.3503,247.1895,165.5058,152.0285,167.9531,287.468,130.9566,106.85,92.809,132.5318,101.3416,52.2940,112.6692,27.750,185.005,188.7272,174.131,227.1978,130.6295,0.1970088,136.159,138.222,31.7567,154.937,129.3871,244.2304,117.8642,245.5966,143.9520,199.1958,265.217,287.4329,40.9952,0.1599566,52.7145,50.59269,138.188,22.884,64.5500,139.3654,97.8453,41.3649,94.6453,27.3745,72.3569,166.80,115.069,87.9501,35.412,0.1296974,188.6031,264.5493,17.2609,72.083,244.6314,99.6853,133.713,132.3764,246.821,238.951,237.1400,264.7736,93.3125,278.396,18.3611,106.3986,249.991,284.302,41.5636,25.93914,249.582,259.689,181.060,118.9793,276.4216,125.61,252.3309,115.8972,229.1666,131.8297,173.9105,-1.321380,22.5962,226.2642,179.89,298.157,298.145,245.9841,152.8925,243.7291,254.9114,176.5444,35.986,62.0680,256.4500,147.848,51.8788,266.7018,83.028,85.6414,284.552,68.3293,230.1384,95.2718,64.2769,224.703,0.2039163,52.88034,248.769,265.732,180.865,122.2186,91.9440,35.2019,28.5441,236.316,155.9111,214.54,30.93359,33.779,82.1807,82.1869,297.662,64.7521,49.6501,255.4622,249.687,49.85590,214.6037,168.8218
1.6,98.0664,142.3318,235.790,114.2459,113.0582,147.639,153.207,287.8918,222.5193,120.0504,176.0771,288.820,193.269,78.2548,273.533,199.1681,156.808,226.3498,124.9642,-1.386084,72.0942,297.8811,16.8471,68.5968,272.4404,276.6332,68.0109,34.4470,255.860,186.2740,219.3408,156.1747,51.69020,5.065799,75.3956,42.37024,115.2742,181.1184,29.6043,16.94979,222.4095,86.7237,33.4955,151.3509,79.7321,137.0076,54.7073,4.45590,297.299,7.24510,288.858,269.101,38.9203,58.8491,121.6749,227.7431,137.7021,260.8579,240.7230,258.1055,262.336,107.7503,261.747,270.4766,274.2373,71.455,246.8937,15.5269,78.3274,161.489,18.70684,249.6992,162.6250,152.86,168.2570,290.452,130.7523,109.8447,94.8099,130.2960,100.4908,49.417,110.107,26.18828,186.3821,191.392,176.2938,229.2769,130.6295,0.1970088,134.8189,135.5387,34.4047,153.527,130.9727,241.6837,116.8543,242.7717,143.904,202.1954,266.339,290.215,40.9952,0.1599566,54.2682,53.1590,136.9137,20.16838,62.6635,137.0328,100.309,43.07659,94.4878,30.37045,73.1719,169.6903,112.5278,86.3557,35.412,0.1296974,185.6032,264.5258,20.13059,72.9583,246.482,97.3244,136.0679,134.23,243.946,238.0932,238.522,262.1110,96.2016,279.204,20.453,108.5487,252.761,285.4533,42.51115,23.092,247.032,258.1103,183.5630,120.634,278.894,127.3178,249.490,114.9306,226.189,131.4561,173.9105,-1.321380,25.55864,225.790,179.89,298.157,298.145,245.9841,155.631,242.5043,254.3399,173.5993,33.8093,60.0044,254.722,145.3961,50.65379,263.9633,85.7710,84.4256,283.049,70.9254,232.4087,93.3107,63.8194,227.668,0.2039163,52.88034,250.2958,268.315,178.0857,123.3462,90.2416,37.6721,28.1615,233.341,156.5290,217.4828,29.30381,36.2981,81.6812,85.1451,297.662,64.7521,48.80378,252.584,252.5760,50.66482,217.03,167.0601
